Plot,Area_m2,Border_length,Lenght,Width,Border Index,GSCI,PFD,FD,FDI,Asymmetry,Elliptic_Fit,Density,Radius_of_largest enclosed ellipse,Rectangular fit,LengthWidt,Radius_of_smallest enclosed ellipse,Shape_index,Compactnes,Roundness,Number_of_pixel
28,1.28,12.20,15.16,71.27,0.07,3.04,20.27,9.03,10.01,0.68,0.00,1.20,2.07,0.42,1.80,0.06,2.70,3.12,2.01,128.00
28,0.30,3.00,5.48,30.00,0.04,1.55,-1.82,0.48,0.28,0.16,0.53,1.53,1.32,0.74,1.00,0.50,1.37,1.63,0.82,30.00
28,0.30,3.40,7.13,17.71,0.07,1.75,-2.03,0.27,0.07,0.64,0.67,1.44,1.32,0.73,1.69,0.55,1.55,1.98,0.77,30.00
28,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
28,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.65,1.00,1.03,1.00,0.73,2.00,0.96,1.34,1.60,0.04,5.00
28,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.31,2.80,7.04,19.38,0.05,1.42,-1.76,0.61,0.40,0.41,0.68,1.60,1.18,0.86,1.60,0.84,1.26,1.29,0.34,31.00
28,0.04,1.00,2.45,2.67,0.10,1.41,0.00,0.86,0.79,0.60,1.00,0.99,1.00,0.75,1.50,0.83,1.25,1.50,0.17,4.00
28,0.10,1.60,4.08,6.00,0.08,1.43,-0.41,0.80,0.69,0.43,1.00,1.32,1.00,0.78,1.67,0.93,1.26,1.50,0.07,10.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.13,2.00,5.60,5.39,0.09,1.56,-0.68,0.68,0.56,0.79,1.00,1.21,1.00,0.84,2.41,0.90,1.39,1.48,0.10,13.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.30,4.00,8.12,13.64,0.09,2.06,-2.30,0.00,-0.20,0.58,0.47,1.41,1.34,0.69,2.20,0.24,1.83,1.83,1.10,30.00
28,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
28,0.50,3.20,7.07,50.00,0.03,1.28,-3.36,0.64,0.30,0.19,0.80,1.81,1.11,0.90,1.00,0.87,1.13,1.28,0.24,50.00
28,0.10,1.40,3.65,7.50,0.06,1.25,-0.29,0.91,0.81,0.21,1.00,1.37,1.00,0.87,1.33,1.00,1.11,1.20,0.00,10.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.08,1.40,4.47,3.20,0.09,1.40,-0.27,0.83,0.74,0.67,1.00,1.19,1.00,0.85,2.50,1.00,1.24,1.25,0.00,8.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.12,2.20,4.29,7.83,0.09,1.79,-0.74,0.56,0.45,0.52,0.67,1.18,1.41,0.65,1.53,0.53,1.59,1.99,0.89,12.00
28,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
28,0.16,2.20,5.49,8.51,0.08,1.55,-0.86,0.65,0.52,0.66,0.63,1.34,1.18,0.80,1.88,0.79,1.38,1.67,0.39,16.00
28,0.95,7.20,11.15,72.65,0.04,2.08,-76.97,-22.92,-27.63,0.15,0.26,1.58,1.83,0.63,1.31,0.35,1.85,2.33,1.48,95.00
28,0.17,3.20,8.48,4.02,0.13,2.19,-1.31,0.25,0.12,0.95,0.18,0.88,1.32,0.61,4.23,0.80,1.94,2.02,0.52,17.00
28,0.30,3.00,5.86,26.25,0.05,1.55,-1.82,0.48,0.28,0.32,0.60,1.56,1.43,0.81,1.14,0.76,1.37,1.87,0.67,30.00
28,0.29,3.20,6.22,21.75,0.06,1.68,-1.88,0.36,0.17,0.37,0.59,1.52,1.13,0.75,1.33,0.26,1.49,1.66,0.87,29.00
28,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
28,0.28,3.00,7.48,14.00,0.07,1.60,-1.73,0.45,0.26,0.74,0.43,1.37,1.53,0.77,2.00,0.63,1.42,1.79,0.90,28.00
28,1.94,11.40,17.59,121.61,0.04,2.31,7.34,3.16,3.53,0.58,0.29,1.52,1.79,0.65,1.60,0.49,2.05,2.72,1.29,194.00
28,0.25,3.40,6.45,15.00,0.08,1.92,-1.77,0.23,0.06,0.73,0.12,1.23,1.70,0.61,1.67,0.48,1.70,2.40,1.22,25.00
28,0.13,2.00,5.42,5.76,0.09,1.56,-0.68,0.68,0.56,0.77,0.85,1.23,1.08,0.80,2.26,0.90,1.39,1.54,0.18,13.00
28,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
28,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
28,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
28,0.21,2.40,6.48,10.50,0.07,1.48,-1.12,0.65,0.50,0.75,0.62,1.36,1.25,0.81,2.00,0.74,1.31,1.52,0.51,21.00
28,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
28,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
28,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
28,0.07,1.20,3.74,3.50,0.08,1.28,-0.14,0.91,0.81,0.58,1.00,1.20,1.00,0.89,2.00,0.98,1.13,1.14,0.02,7.00
28,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.10,1.80,3.82,6.84,0.08,1.61,-0.51,0.69,0.59,0.47,0.60,1.24,1.23,0.77,1.46,0.73,1.42,1.81,0.50,10.00
29,0.07,1.40,3.25,4.65,0.09,1.49,-0.25,0.79,0.70,0.47,1.00,1.20,1.00,0.80,1.51,1.00,1.32,1.58,0.00,7.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.09,1.60,4.33,4.32,0.09,1.50,-0.39,0.76,0.66,0.71,0.78,1.19,1.04,0.80,2.08,0.98,1.33,1.58,0.06,9.00
29,0.13,1.80,5.10,6.50,0.08,1.41,-0.58,0.78,0.66,0.74,0.69,1.26,1.19,0.80,2.00,0.87,1.25,1.38,0.33,13.00
29,0.12,2.00,5.44,4.87,0.10,1.63,-0.65,0.65,0.54,0.73,1.00,1.25,1.00,0.88,2.46,1.00,1.44,1.20,0.00,12.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.15,1.80,4.33,12.00,0.06,1.31,-0.62,0.84,0.71,0.33,0.73,1.44,1.22,0.83,1.25,0.73,1.16,1.33,0.49,15.00
29,0.06,1.00,3.00,4.00,0.07,1.15,0.00,0.99,0.90,0.38,1.00,1.20,1.00,1.00,1.50,1.00,1.02,1.00,0.00,6.00
29,0.51,3.60,7.98,40.80,0.04,1.42,-3.80,0.31,-0.05,0.25,0.76,1.77,1.14,0.79,1.25,0.62,1.26,1.57,0.52,51.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.07,1.20,2.65,7.00,0.06,1.28,-0.14,0.91,0.81,0.31,0.71,1.22,1.04,0.83,1.00,0.87,1.13,1.29,0.17,7.00
29,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.06,1.20,2.45,6.00,0.07,1.38,-0.13,0.86,0.77,0.53,0.67,1.14,1.11,0.73,1.00,0.84,1.22,1.50,0.27,6.00
29,0.37,3.40,6.45,32.89,0.04,1.58,-2.46,0.33,0.08,0.59,0.41,1.54,1.48,0.74,1.13,0.65,1.40,1.95,0.83,37.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.11,2.20,4.60,5.72,0.11,1.87,-0.71,0.54,0.43,0.71,0.45,1.10,1.37,0.67,1.92,0.62,1.66,2.27,0.75,11.00
29,0.28,2.80,5.72,24.00,0.05,1.49,-1.62,0.56,0.37,0.41,0.64,1.56,1.45,0.83,1.17,0.85,1.32,1.50,0.60,28.00
29,0.23,2.80,7.33,9.86,0.08,1.65,-1.40,0.49,0.32,0.79,0.83,1.33,1.16,0.83,2.33,0.76,1.46,1.70,0.39,23.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.10,2.00,3.75,7.09,0.09,1.78,-0.60,0.60,0.50,0.56,0.40,1.17,1.29,0.68,1.41,0.64,1.58,2.05,0.64,10.00
29,0.13,1.80,4.64,7.83,0.07,1.41,-0.58,0.78,0.66,0.55,1.00,1.34,1.00,0.87,1.66,0.87,1.25,1.36,0.13,13.00
29,0.17,2.40,5.99,8.07,0.09,1.64,-0.99,0.58,0.44,0.74,0.65,1.29,1.23,0.77,2.11,0.83,1.46,1.81,0.40,17.00
29,0.43,3.20,8.47,25.80,0.05,1.38,-2.76,0.53,0.24,0.55,0.81,1.66,1.15,0.88,1.67,0.96,1.22,1.40,0.19,43.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.31,3.60,8.36,13.76,0.08,1.82,-2.19,0.18,-0.03,0.79,0.61,1.34,1.25,0.73,2.25,0.48,1.62,1.98,0.77,31.00
29,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
29,0.28,4.00,6.83,16.80,0.08,2.13,-2.18,0.00,-0.19,0.61,0.14,1.36,1.38,0.59,1.67,0.45,1.89,2.14,0.94,28.00
29,0.18,2.20,5.61,10.29,0.07,1.46,-0.92,0.70,0.56,0.58,0.78,1.43,1.07,0.80,1.75,0.90,1.30,1.56,0.18,18.00
29,0.62,5.60,11.72,28.00,0.07,2.01,-7.21,-1.41,-1.91,0.65,0.48,1.47,1.68,0.72,2.21,0.48,1.78,2.21,1.20,62.00
29,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,10.85,28.00,44.43,596.39,0.02,2.40,2.80,1.63,1.73,0.69,0.59,1.81,1.51,0.77,1.82,0.42,2.13,2.17,1.09,1085.00
29,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
29,0.04,1.00,2.45,2.67,0.10,1.41,0.00,0.86,0.79,0.60,1.00,0.99,1.00,0.75,1.50,0.83,1.25,1.50,0.17,4.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.13,2.20,5.97,4.74,0.10,1.72,-0.77,0.59,0.47,0.83,0.85,1.17,1.04,0.81,2.74,0.93,1.53,1.53,0.12,13.00
29,0.31,3.40,5.95,27.13,0.05,1.72,-2.09,0.28,0.07,0.36,0.42,1.53,1.33,0.73,1.14,0.47,1.53,1.81,0.86,31.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.07,1.40,3.69,3.60,0.10,1.49,-0.25,0.79,0.70,0.66,1.00,1.15,1.00,0.80,1.94,1.00,1.32,1.55,0.00,7.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
29,0.20,2.00,4.47,20.00,0.04,1.26,-0.86,0.86,0.71,0.24,0.90,1.57,1.06,0.85,1.00,0.87,1.12,1.25,0.19,20.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.07,1.40,4.18,2.80,0.10,1.49,-0.25,0.79,0.70,0.80,0.43,1.05,1.07,0.77,2.50,0.78,1.32,1.43,0.29,7.00
29,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
29,0.07,1.20,2.65,7.00,0.06,1.28,-0.14,0.91,0.81,0.44,1.00,1.23,1.00,0.81,1.00,0.95,1.13,1.29,0.05,7.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.72,5.80,11.65,38.17,0.06,1.93,-10.70,-2.26,-3.00,0.65,0.53,1.52,1.45,0.73,1.89,0.62,1.71,2.26,0.83,72.00
29,0.10,1.60,4.08,6.00,0.08,1.43,-0.41,0.80,0.69,0.61,0.80,1.26,1.05,0.81,1.67,0.94,1.26,1.50,0.11,10.00
29,0.11,1.60,3.32,11.00,0.06,1.36,-0.43,0.83,0.72,0.41,0.82,1.33,1.27,0.80,1.00,0.89,1.21,1.45,0.38,11.00
29,0.09,1.60,3.00,9.00,0.07,1.50,-0.39,0.76,0.66,0.60,0.33,1.18,1.40,0.65,1.00,0.53,1.33,1.78,0.87,9.00
29,0.09,1.60,5.20,3.00,0.10,1.50,-0.39,0.76,0.66,0.83,0.78,1.09,1.08,0.80,3.00,0.76,1.33,1.33,0.32,9.00
29,0.28,3.40,6.10,21.07,0.06,1.81,-1.92,0.26,0.07,0.45,0.29,1.39,1.56,0.67,1.33,0.60,1.61,2.19,0.96,28.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.12,2.00,5.70,4.43,0.10,1.63,-0.65,0.65,0.54,0.84,0.67,1.12,1.13,0.79,2.71,0.84,1.44,1.64,0.29,12.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.49,5.80,10.87,20.33,0.09,2.34,-4.93,-1.04,-1.38,0.79,0.14,1.17,1.61,0.54,2.41,0.19,2.07,2.79,1.42,49.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
29,0.07,1.20,2.65,7.00,0.06,1.28,-0.14,0.91,0.81,0.07,1.00,1.26,1.00,0.83,1.00,1.00,1.13,1.29,0.00,7.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.07,1.20,3.74,3.50,0.08,1.28,-0.14,0.91,0.81,0.58,1.00,1.20,1.00,0.89,2.00,0.98,1.13,1.14,0.02,7.00
29,0.04,1.00,2.45,2.67,0.10,1.41,0.00,0.86,0.79,0.60,1.00,0.99,1.00,0.75,1.50,0.83,1.25,1.50,0.17,4.00
29,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
29,0.10,2.00,4.23,5.58,0.10,1.78,-0.60,0.60,0.50,0.65,0.20,1.11,1.37,0.68,1.79,0.32,1.58,1.93,1.05,10.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.19,2.80,6.74,7.95,0.10,1.81,-1.24,0.43,0.28,0.76,0.37,1.21,1.23,0.69,2.39,0.33,1.61,1.98,0.91,19.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.22,2.80,7.04,9.78,0.08,1.68,-1.36,0.47,0.31,0.75,0.36,1.31,1.42,0.72,2.25,0.44,1.49,1.64,0.99,22.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.04,1.00,2.45,2.67,0.10,1.41,0.00,0.86,0.79,0.37,1.00,1.04,1.00,0.75,1.50,1.00,1.25,1.50,0.00,4.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
29,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
29,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.74,0.20,1.02,1.03,0.67,2.00,0.75,1.34,1.60,0.28,5.00
29,0.06,1.00,3.00,4.00,0.07,1.15,0.00,0.99,0.90,0.38,1.00,1.20,1.00,1.00,1.50,1.00,1.02,1.00,0.00,6.00
29,0.08,1.40,3.27,6.00,0.08,1.40,-0.27,0.83,0.74,0.44,1.00,1.25,1.00,0.80,1.33,0.93,1.24,1.50,0.07,8.00
29,0.04,1.00,4.00,1.00,0.10,1.41,0.00,0.86,0.79,0.88,1.00,0.91,1.00,1.00,4.00,1.00,1.25,1.00,0.00,4.00
30,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
30,0.17,2.40,6.45,6.95,0.09,1.64,-0.99,0.58,0.44,0.78,0.88,1.28,1.13,0.84,2.45,0.86,1.46,1.53,0.27,17.00
30,1.53,8.40,13.12,136.00,0.03,1.92,10.01,3.49,4.06,0.28,0.57,1.83,1.54,0.76,1.13,0.38,1.70,1.88,1.15,153.00
30,1.11,8.60,14.96,55.04,0.06,2.30,41.24,14.67,16.98,0.73,0.24,1.34,1.71,0.62,2.02,0.05,2.04,2.59,1.66,111.00
30,0.07,1.20,3.74,3.50,0.08,1.28,-0.14,0.91,0.81,0.58,1.00,1.20,1.00,0.89,2.00,0.98,1.13,1.14,0.02,7.00
30,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.77,0.20,0.97,1.12,0.72,2.00,0.90,1.34,1.60,0.22,5.00
30,0.06,1.20,3.46,3.00,0.09,1.38,-0.13,0.86,0.77,0.53,1.00,1.14,1.00,0.81,2.00,1.00,1.22,1.33,0.00,6.00
30,0.47,4.20,9.74,23.30,0.06,1.73,-3.80,-0.13,-0.45,0.62,0.83,1.60,1.30,0.84,2.02,0.79,1.53,1.53,0.51,47.00
30,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
30,0.10,1.80,5.92,2.86,0.10,1.61,-0.51,0.69,0.59,0.83,1.00,1.11,1.00,0.79,3.50,0.95,1.42,1.40,0.05,10.00
30,0.29,3.40,8.08,12.89,0.08,1.78,-1.98,0.26,0.07,0.69,0.79,1.43,1.19,0.75,2.25,0.68,1.58,1.92,0.51,29.00
30,0.09,1.40,3.46,6.75,0.07,1.32,-0.28,0.87,0.77,0.54,0.56,1.27,1.06,0.79,1.33,0.81,1.17,1.33,0.25,9.00
30,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
30,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
30,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
30,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
30,0.17,2.20,5.65,9.05,0.07,1.51,-0.89,0.67,0.54,0.68,0.76,1.33,1.05,0.79,1.88,0.66,1.33,1.71,0.39,17.00
30,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
30,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
30,0.09,1.60,4.53,3.95,0.09,1.50,-0.39,0.76,0.66,0.75,1.00,1.17,1.00,0.82,2.28,0.99,1.33,1.46,0.01,9.00
30,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
30,0.08,1.40,3.27,6.00,0.08,1.40,-0.27,0.83,0.74,0.53,0.75,1.22,1.20,0.75,1.33,0.84,1.24,1.50,0.36,8.00
30,23.67,77.80,54.80,1865.79,0.02,4.51,2.75,1.88,1.95,0.43,0.39,1.88,1.71,0.68,1.27,0.01,4.00,2.27,1.70,2367.00
30,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
30,0.16,2.40,5.75,7.75,0.09,1.69,-0.96,0.56,0.43,0.74,0.63,1.27,1.18,0.80,2.07,0.82,1.50,1.79,0.36,16.00
30,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
30,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
30,0.30,3.20,5.92,25.71,0.05,1.65,-1.93,0.37,0.17,0.24,0.60,1.58,1.25,0.79,1.17,0.37,1.46,1.40,0.88,30.00
